X6.azauracil.50ug.mL.3	Cadmium_Chloride.75uM.2	Caffeine.15mM.2	Cobalt_Chloride.2mM.2	Congo_Red.75ug.mL.3	Copper_Sulfate..1	Diamide.1.5mM.3	EGTA.5mM.3	EtOH..1	EtOH_Glucose..1	Fluconazole.100uM.2	Formamide.2..2	Fructose..1	Galactose..1	Glycerol..1	Lactate..1	Lithium_Chloride.100mM.2	Magnesium_Chloride..1	Maltose..1	Manganese_Sulfate..1	Mannose..1	Methotrexate.0.4mM.2	Neomycin.5mg.mL.2	Paraquat.0.75mM.3	Raffinose..1	SDS.0.075..3	Sorbitol.1.5M.2	Sucrose..1	Trehalose..1	Tunicamycin.3uM.3	Xylose..1	YNB..1	YNB.ph3.1	YNB.ph8.1	YPD..1	YPD.15.1	YPD..2	YPD..3	YPD.37.1	Zeocin.25ug.mL.3
2.06348839308281	2.67516720400968	2.03625920452444	2.72531994328627	2.41059097042737	2.71207276833782	2.550947430367	3.27553400620503	2.66625737785618	2.65776214705546	2.55793702897772	2.24683324149278	2.39798898948252	2.58020594794891	2.2555257491196	2.97667845681745	2.2249843183658	2.40171344804203	2.53137882379001	3.1620416535883	2.58888685133332	2.01912270500344	2.47035000406747	2.73623112092915	2.2422704093673	4.42901756051788	2.73539096781522	2.38119956146177	2.18756939804576	2.5135273943886	2.26899334383222	3.72978406365737	2.79038483843518	2.89229901517445	2.56276761221916	3.25481999207005	2.43640176956122	2.33290251060545	1.78487609671957	2.56759445394127
2.65752878118156	2.25739262312053	2.7573084689895	2.87555292952878	2.46559133989708	2.8761578009569	2.04122704590099	3.46104436986943	2.12051826318658	2.16616900715509	3.5144594677558	2.07482160903343	2.00011116623106	2.82440049688003	2.60829173040482	1.92540019757267	2.93902469029481	2.23451087652818	2.08433594984166	2.88284701997022	2.21624204309866	2.62978962736465	2.35199722960136	2.99084627113414	2.24254813500218	2.30029162704527	1.91854836896541	2.58344267740262	3.28129163692349	2.01796395814404	3.18141188790612	2.64778471113098	4.01659117412988	2.27692511199356	2.5612384257235	1.9408331851057	2.14504772592495	1.97799492031552	2.25389380965279	2.81398345628815
3.06916118634556	2.28095941178066	2.45651220564808	2.6382959865979	2.95177571852408	3.13334857314168	2.00317125408957	2.7103937990398	3.96087622696656	3.62328542392548	2.41336488426363	3.09028307822571	4.15485858868745	3.76802329812656	3.02028378900427	4.00470498603386	2.74319699207035	3.78279271326317	3.38522754265411	2.21649525904784	4.23545801220179	2.13947244559356	2.46580550154949	2.38057392983134	3.34424152260312	4.42468458835786	2.13140513977128	4.07315705809719	3.15133727177546	3.99360357118694	3.7518263299632	2.4372013392467	3.14251952998788	3.51086890474164	4.0225803446017	4.51469449799078	3.20690257462363	2.95099623150438	2.91148524084694	3.11685269542675
2.22278019319227	2.25985202319158	2.01981799178158	2.19723438656697	2.83833451702714	2.15560187345771	3.59650974796143	2.17766555777236	2.19845055474718	1.78887732136243	2.44813310619875	3.26502948291475	2.74523238563095	2.34861938625336	2.53118656509287	2.57216102973249	2.52608581223731	2.60699268526873	3.38794925115285	2.58637569697375	2.42786064070325	1.97259711289398	2.7476884904724	2.62267603700969	2.31563644954945	3.29923602361917	2.36112133806444	2.09028221347748	2.8134675701771	2.75750076305809	2.12545939104595	2.66613957791682	1.82827745349703	1.90483197627428	2.57985324686286	1.97248490411826	2.28664743369444	2.47365630983744	3.26476335934298	2.49840006643468
2.24848783494273	3.93103917834273	2.85106249676162	4.89614508937378	2.82922112836423	3.22196667989355	2.54945955750721	2.9015550744205	2.9441807747399	2.89726623032143	2.61659184153759	3.85089290548429	3.0116872836461	3.62313737705858	2.37443537884845	2.952903169951	2.43480070347755	2.46250878520076	2.48804357059792	2.80452789389048	2.78708285518074	2.45907502533381	2.46742551370112	2.05044593069011	2.6754103353027	2.03763916978909	2.62131395245483	2.34935506971299	3.64130792819254	2.62212396458752	3.68268909932444	2.9231030782507	2.95097952807306	2.57413807973752	2.78570718645759	3.9606875907927	2.51338652190667	2.73126690263141	2.83763726317368	3.10356992930065
2.25876351878702	2.32924076724082	2.47228174739018	2.25104039600238	2.40181525812853	2.23249370437946	2.81540318332525	2.52022513768557	2.15840062257876	2.23260062525337	2.49063251001181	1.99597817424978	2.5640512374778	2.53611161439145	2.19429449102977	2.21985548890011	3.56339536157513	1.98578519195478	2.0837357111192	2.91784543042957	2.14008271482652	2.4938627626848	2.63189697025873	3.65777994909314	2.70783386226922	2.63690255611704	2.28122242214473	2.38314660422184	1.73872670309332	4.26353202448723	2.0588605862339	3.14304914216772	2.54275141076192	2.1723998939363	2.68878239724428	2.51975519745115	2.42251653936087	2.07354868805958	2.10281805567032	2.20851135550137
2.19563163054697	2.36507321081299	3.17230936091197	2.97390984936057	2.32542103047624	2.47729968896576	2.88764772604655	3.43822267878006	2.4667777838263	2.33858716396207	2.74842403356039	3.85436931518949	1.80058926962667	2.98898757073478	3.0249672602037	2.18973921606176	3.23009196983382	2.06701212491063	2.53689718415444	2.13962828641065	2.02666531800406	2.53528612441274	2.68913233009463	2.3444336027517	2.33340313449884	2.13348818462598	2.68480527621296	2.72852888355284	2.67475346827447	2.05913150840476	2.87051200734318	2.40410334766392	3.72391119613227	2.38379524958773	2.24329281413955	2.40340195823544	2.50873881283717	2.6704977719625	2.16979315679571	3.7047941688134
3.3690224477535	2.30733398780481	2.83116711744458	2.66831970331854	3.51536120940318	2.99829555229386	2.91309101218034	1.90127203857239	2.65429142122059	3.48298059319907	3.34541555695028	3.75162934338186	2.95017424376563	4.09552653372902	2.70892376107077	2.2065549353673	2.65136599395858	2.6055905526503	2.60673323623864	2.30661204162675	3.55696959571051	3.52532641183921	2.52555711247118	2.25880544792283	3.0551763010644	3.04692222786568	3.4808501872639	3.61854059703481	3.21795866205491	3.27722305306305	2.7927123980902	3.34887304097618	3.2262551132681	3.37034076346561	3.69579453446919	2.53779034626731	3.71332498600874	3.51131963451524	4.3527352637943	3.42251667226468
3.16502862091782	2.16114547341765	2.97551011150975	2.3591339935828	2.829214010936	2.86687703293372	3.49064374211392	3.08752289959442	2.72854055291872	2.48387003132562	4.30405377752194	3.22039262683326	2.8039156792772	5.03233596747008	2.59016455684388	2.46931242388008	4.16730525012123	2.60016927096519	2.89413011394902	3.47229227554815	3.19957584401919	2.7977526758715	3.4236552280425	2.81883677963912	3.782594615591	2.67127384851178	2.13439565423119	2.84487319175913	2.83003686670998	2.53406964020844	2.10345552101409	3.17732397145272	2.36694536936159	1.88756228950074	3.02641990641787	2.56056249127458	2.87323535221301	3.05778089221371	2.84274920948371	2.28795185023594
2.55731727105654	2.28941407398711	2.95605368545536	3.55253921631084	3.08510102361824	2.76971602935048	2.52923141068845	2.31167593550833	2.56451710738554	2.7047039386124	2.56515179658946	2.26098267387013	2.67797867562313	2.54350053598498	2.25019767478908	2.60760834925523	2.45481702205476	3.22819868352427	3.25331987360261	3.29707524741115	2.90612613663746	2.48022214219196	3.38761456592288	2.71423195853211	3.32730856206619	2.12546202293094	2.31861296009435	2.652719947453	2.46548416984203	2.96710357118971	2.52026487384868	2.86902333085078	2.56613669596907	2.96991017147463	2.30528491080096	2.95558448995366	2.81120960993595	2.57010302695022	2.40994729954739	2.42330773057754
2.90348945822832	2.38841113703514	2.48104730301359	3.00706666829446	2.81448872616607	3.15791981183257	2.80951539744228	2.23533988097655	2.58045330248038	2.218026722948	3.0867130064955	2.83216292002922	3.31288098802746	2.7135730794008	1.89764866185809	2.83641463442058	2.79497698347344	2.40728509059736	2.86046446851584	1.84896741221739	3.40078010104751	2.28020132108218	2.29880911728099	2.39539166033607	3.49937782586346	3.72937191715972	2.39759705020777	3.20841949629976	2.29970498051935	3.36365149410796	2.66726614548931	2.95972764982588	2.32413480952976	3.71144237445449	2.84628628040092	3.62147619891122	2.59696791035791	2.77534401792739	3.84411018598624	2.64611955294082
1.85941775700741	2.31601430322348	2.34841685234301	2.61049131054662	2.07803566674552	2.19305373022861	2.00658318064322	2.56238579573406	2.21737831277693	2.66333907004843	2.38690937865261	2.4566218280898	2.9254095364736	2.53125195035683	2.38140517402221	1.93236870463944	2.90344330029377	2.11075971328273	3.07772262364337	1.97411009006604	3.29855388410127	1.98818964172158	3.20435301045561	2.10796610427086	2.15961845126772	3.08695637324224	2.37094089111054	2.45172620576355	2.09377461184396	2.00213448356853	1.70753296845861	1.89046708271701	2.07942898530996	2.54833942806707	2.69995720027969	2.24022989771345	2.33802391449127	2.01354761202978	2.00717422796585	2.46312916046313
3.03898109270885	3.03949911786557	3.28914953651838	3.23535825527554	2.00189073982121	2.56511758587091	2.25411906236009	2.72603132370955	2.44628413789061	2.50810057548478	2.83090792819336	2.8045887248811	2.18748561723894	2.0372276230181	2.73696056906788	2.48468569684564	3.11736970737918	2.43006970747846	2.40749528385468	2.78441552498521	2.56478539876651	3.47388292189534	1.97359596135321	2.50779724711311	2.3778085942077	3.23195281111231	3.07286021239659	2.57898999739236	3.74269199692282	2.55921471753781	3.11817543257494	2.3984418399098	4.16621981772069	2.45224874893752	2.29150775673453	3.92099655183071	2.66584198937438	2.49694455150816	2.70440652064761	3.33654969869186
2.42637214903683	3.02931122449339	2.13668306633859	2.45937379403562	2.01815889779898	3.76374301376	2.29457988570226	2.91658704189973	1.8854718049077	2.03130311050454	2.63976072067281	2.14926452904278	2.08604753284218	2.24055260704987	2.41099592355772	2.6013135806488	2.6848039480859	1.8624413815333	3.0947930120415	2.05393592489388	1.73612882675688	2.91221638735133	2.77817144517298	3.07642680626179	2.51646993971243	2.34827900204422	3.72754707773594	1.93381179612985	1.99708054811748	3.19730577966552	2.56704650905381	2.69757794841767	3.38970823634997	2.85711064689217	2.16733880573886	2.2058751289967	1.91168746484217	2.36552716629697	2.11048047824736	3.58018177955452
2.60387898062798	4.60379276165566	2.16670826651467	2.42402309269307	2.47499573534292	3.17452385104455	3.87223142341302	2.1390238034336	3.35818512068441	3.25502753046246	2.82920021151436	1.95945501173645	2.98355709935687	2.67893681993605	3.82278419408244	2.8702270401147	2.31546400874378	3.12648788260678	2.76487261592053	2.62838951823909	3.50600304495492	2.68112294654709	2.39235966639198	3.68445614809523	3.605702212509	2.76499903278955	2.23874706299586	2.82015541745203	4.0928119733862	2.50740332498158	4.24493378981521	3.17765150698391	3.56923237455108	2.69856316840774	2.82572873238673	2.58406165399149	3.04103635012312	2.76806061062856	3.40841078812594	2.76421968174321
2.30338149593723	2.41687151285448	2.83931739679476	2.48302166196433	2.83203757636611	2.6430582554938	3.46849355495157	1.75995186362304	2.97763882067931	2.41817005915136	2.88978149740065	2.2225277783494	2.34283486111076	3.54613569717997	2.71777082071659	3.30188902184333	2.31828103672868	3.21512463228692	3.05518712591493	3.03662727588395	2.45935442663879	2.83014514125103	1.93226447502677	2.69669260331351	2.28657937656063	3.38098207163798	2.51340523266368	2.34926946829185	2.24143911465024	2.19713930421666	2.24618859848692	2.25071671159089	2.20322428413188	2.25292191742846	2.55024267124307	3.48199877616526	2.45030963714437	2.41955471276855	2.62751877459146	3.18056483182836
2.78407105225094	3.11139062194747	3.01164384349302	2.85706606744727	2.41925761572641	2.76888385749935	2.77862366471214	2.57847315242535	2.51039220452418	1.69191942198862	3.44296443569817	2.71672603511272	1.62565489394066	2.73827528074908	2.32893811609642	3.44813032630196	2.2439846818351	1.94784818205086	4.07498625528249	2.87206128611386	2.04826571665436	1.99672788720925	2.21338179803999	2.2586409918267	1.86312911908574	2.39186135130146	3.2700825884493	1.83193514602325	2.67075659671864	3.75368002948479	2.53730253776831	2.22616519930826	2.34735944844554	1.72740968937675	2.08913391409379	2.97406998720154	2.29044303252561	2.4573979907324	2.91731303870904	2.50908272014292
2.55815780024714	2.51299264908564	2.32993055732975	2.31541121764511	3.53756261332192	2.80499717135643	2.72034054142142	2.83709275848493	2.261817105945	3.3345461530102	2.46312729590371	2.41521041976215	2.97021464286981	3.00416279273223	2.79578195734334	2.87553442371876	2.85148134017401	2.90522287307164	2.74486126881374	2.22994233986246	2.87131531216802	4.13303051295549	2.89683737240992	2.89704302770677	3.28113477828013	3.16913643050736	2.35216939847082	2.98219302485607	3.67539159196999	3.00710456794354	3.53663711562743	2.95325439849174	2.34081648178508	4.83189393075446	3.20313713644111	3.12263524487019	2.74434616312352	2.9903707149476	3.04635622383097	1.95657494282882
2.7458418855481	2.82100944962277	2.87981962659309	2.29732032698094	2.71069842506681	2.03912274361181	2.55322360919573	2.5889565018151	2.84281944104398	2.93829038795562	2.5424295766026	2.87901204342561	3.22287408783875	3.36170775130451	2.5513516375999	2.67807331993334	3.19479487251435	2.50820251166114	2.95299361096793	2.48126120436778	2.69479445012566	3.00190848523594	2.45237864201198	4.74648335269977	3.38034263272805	3.15058526089406	2.03186139654134	3.6922008372944	2.58636554767885	2.44242190266175	2.47752271694098	2.46236976753247	2.26935367115285	2.07965751878712	3.54601230196696	3.15644465388976	2.80032385129275	3.14894309477141	2.80273862188677	1.7728388910569
2.0900939515118	4.20805208075192	3.66270534763674	3.21788791080851	2.42042285320211	1.83210635730341	2.57204614414692	3.9002133328007	3.32151353752198	2.74628646885366	3.25031503964046	2.25578722581287	2.3853371273873	2.03885578621618	3.25946848010739	3.96372398031399	2.95677011696165	2.30213867122459	2.5962430130489	2.90861212252528	2.38860987837635	1.96841908364125	2.42370199573519	2.41588131981749	2.5399462787843	3.13377935515946	3.99332864936033	2.2656207615929	3.21329087137115	2.40736278540126	3.47627367638562	2.52761807880337	2.74976097783982	2.63963564696928	2.22182658933696	2.61598496606111	2.50556210060121	2.60084155669019	2.66086789249524	2.62170334393134
2.07802954606789	2.87359422955784	3.64106288096972	2.95910115309578	2.68682757461273	2.2892968012848	2.66529061701935	3.25237388190121	2.19815128373219	2.81322415262679	2.48775226501603	3.17545214208572	2.5752378505281	3.30330466864984	2.28849981473789	2.42114590176896	2.5435648384657	2.55852159292726	2.7930327355473	3.19170323673748	2.40327086026759	3.1662095100064	2.86261885323041	3.4332599846423	3.1697730578383	3.33745433710786	2.60671459483417	2.93311207688299	1.96738624530706	2.68712863867632	2.09746681720585	1.86091059529143	2.28428894503119	3.20464500589476	2.42651429349008	2.23580064229174	2.43575288132705	2.79627219716229	2.85539969340028	2.2380663848486
4.29633272789857	2.78760763248946	1.78621453834953	2.52496286712702	3.7506110216083	3.16327199001038	4.3842918964963	2.49098472860147	4.59627182325119	4.15853335954329	3.48035953874839	2.01307420177616	5.0303090153065	2.56115436994766	3.73536683140584	3.93239399736183	2.31668363924951	4.33294982832597	2.75906323527722	2.3222027244968	5.20418062207931	2.75091730944938	1.8763064899797	2.24109529488731	3.82269613990506	2.81824377050503	2.37775498040421	4.00754634324506	4.03872702986802	3.61742807738741	4.04037260582387	2.35463504581626	2.53414745027104	1.90850460905214	4.60983194797172	2.82592535684408	4.07231240349633	4.16895805354295	4.18352510281043	2.16392406771825
1.92193741841538	2.34360873954991	2.86624387218692	1.97751280568433	2.45169871365512	3.44496029385404	2.47667700557624	1.85342360549095	2.59467562010379	1.86449395155106	2.37857145389717	3.46964541796603	2.06983850000147	3.27832297012595	2.26361697977596	1.75539051867322	2.33935786573972	2.60286948685505	2.47696615576419	2.36867898491855	2.30018382681753	2.71263965843505	3.10509238706345	2.26002314066567	2.31187695216928	3.02947809492437	2.15149287389222	2.51079907667044	2.24235801069567	2.70254392110455	1.95418845032514	3.39622420231323	2.33973865956184	2.2577538238978	2.33560840817934	1.99286839970061	2.41052818680621	2.23489659546094	3.22008552326657	2.3415936028133
2.37818879482006	4.83402042227779	2.45781426999828	1.88996212061279	2.73888156663721	2.19566192426959	2.85275162811292	4.4210395674347	2.27276839373355	2.54364623709501	2.08279753077207	2.35390400749659	2.30474919675038	3.13013362718893	1.89139229583712	3.01944682466014	2.24733025809778	2.62254299167516	2.88239719796677	2.55345344959649	2.20342512588984	1.89240406970232	2.33148127361818	2.4420550383386	1.93316934577964	1.6742384530873	2.6879565367138	2.05411676688336	2.18726545583527	2.09477335631562	2.6035707529639	2.54152163167379	3.03679190832343	1.91885681492479	1.97993799533561	2.33303285763996	2.31184649346392	2.80071299367605	2.53286830771033	2.74925551672795
2.82475597772578	3.73224337572227	2.48843375083706	3.0055680729063	2.99094103367635	2.46324964279306	2.71788667484691	1.95591761595306	3.32848814181126	3.50563830741547	2.37470066981908	2.99563132440446	3.56346112648308	2.04023355444752	3.02404175732705	3.07092817193798	3.40670010696045	3.71540660115493	4.77489430538357	2.44569024341447	4.04838931773251	2.7259908570457	2.47809477794315	6.44146811985094	4.61601916629208	2.22475436465107	3.36391825331508	3.12929677926202	2.59706546817208	2.1412981128024	3.12393871987577	2.16071666957322	2.69396775662582	2.9071502385836	3.76175546029722	4.49042333139629	4.35143476836459	4.06821025132401	2.42807886596353	3.17179028666677
2.21517964588329	2.42634511828065	3.19720036072481	2.40964430979033	2.28242195657391	3.17517334940861	2.5948956845647	3.04471526575708	2.53642389098871	2.28201267758885	2.96948527564652	2.05828483922975	2.92644969004094	2.10488875290759	3.54677170961355	3.614379806071	2.08741195698791	2.31960476324305	3.67339462379116	2.81268167540633	3.45578390023607	2.5673755929017	2.20924924637615	2.59010598159352	2.84149962385401	2.09375645367268	2.69530974769133	3.11837724648388	3.14165220213638	2.33793958087853	3.67866869012204	2.82976259091261	2.13272995208965	2.59623300054741	2.84946493231415	2.12985729278572	2.60143957816186	2.48962525110771	3.34075780480565	3.26599553862988
3.65311474516741	3.86675918965364	2.1795304653138	3.41632162894821	3.48285065057098	2.71683601970722	4.14889051728736	3.13648098169109	2.4928484015644	3.42964113454264	2.60144165434738	2.96807336103934	3.42680697883728	2.34618880540985	2.87151685065783	2.53833412614302	2.88925316769534	2.83224808226925	3.09067818794149	3.17742429897387	3.53954417854538	3.47776103010118	2.51628062239268	2.86221760530221	2.50939593110758	2.27094617879089	2.21455995270901	3.41291813494912	2.51241757145674	2.08655454612208	2.81280136041825	2.87503302694923	1.92690156517818	2.47842166802279	3.3983901972269	2.49605454980344	3.56748451632104	3.5415493920887	3.44399820670829	2.31352213813938
2.86600474301603	2.96665777619959	2.38849557560839	2.73050948640942	1.78770589226547	1.93763646288886	2.0673055943578	3.60957903216223	1.94530419349182	2.17567151406675	3.12055465271804	3.41472374018581	2.46363760268518	3.25688439602485	1.93606837847906	1.79712196502607	2.65382721825991	2.74639308195153	2.53472104051773	2.35593932300924	2.72881442167132	2.72897043899592	2.52330803035577	2.9678454611398	2.59145131564325	2.07327352362048	2.83626857267302	2.38702826305306	2.10203868815512	1.99744799529617	2.48893890210447	1.82548204367344	2.71275607335421	1.87106714392763	1.96423153491191	1.98864581999875	2.3863221218797	1.83545425722961	1.92882452509931	2.3476817007354
2.60738046971264	2.55732354189594	3.30245661740674	2.5441258362658	3.06448238255916	2.55710871097722	3.23949134714253	3.07526507730448	2.7439538934153	2.38638461748403	2.24088310164534	3.21988023649934	2.37616328164629	3.53040191445756	2.51306505582046	2.41972835253775	2.67640360277045	2.13416065629657	2.58323778551116	3.96507347512637	2.51768975983416	2.65714611655349	2.58363332648756	3.12939205786817	2.50856268493872	2.84546280950823	3.16267690381468	2.82740367214589	2.90830884665487	3.12774483713718	2.34930364554205	2.72533702152273	3.66885954673889	2.04064874361557	2.72875357074526	2.16610651159239	3.34348174579124	2.82457388917591	3.29434553993354	3.57168595156279
3.73923700850201	2.4535108468445	2.69728256869708	2.6300924301106	3.7492747701847	2.38361897121531	3.66057001846212	2.61478125529516	2.87757551183303	3.27164308378469	2.45457316766293	1.89987277082081	4.43554489048952	5.36630952584172	3.60897597631138	4.45586547091863	2.63331694760823	3.02214345836521	3.96759761355256	1.83748516537147	3.34001003591279	3.12154481649746	2.60737261550486	2.62771414026223	4.43378355169634	2.84355365692534	3.47648256732128	3.87508754269497	3.05895600947638	2.26099129098808	3.83826685539682	3.59820278549539	2.05062208362603	2.09508227692521	4.63585093184661	2.79441295643607	4.01118284517099	3.63817128196341	3.34081482011766	3.38821990900845
2.12226731586283	2.2059451042435	2.35243654065547	2.67282950873602	1.81372223884056	1.94562408067446	1.71465111544555	2.37208552082341	2.32431451663524	1.79706792002732	2.934457239663	2.86673582028499	2.26982698031906	3.21579720994192	2.62188811196696	2.48226092192252	2.70929120710301	1.87923576133099	2.81010267346984	2.07884762281527	2.08167068854177	2.00989744852832	3.20291167872186	1.89759894347146	2.0565791091083	2.76330474189858	2.11999515773866	1.98909499207923	3.02227973080068	1.90358688220658	2.28550397701133	2.01186995156566	2.21471995895157	2.73886943896551	2.11239919165603	2.54716049676532	1.87095933412372	1.69972863799385	1.67744651115511	2.41694009821307
3.43736088669973	2.32530677888454	3.02795079156239	1.93428160132301	2.55478743358038	2.24669429712288	2.38335647956559	2.15606785924582	2.33257083497025	2.84768496616953	2.55675720523369	3.74850796544925	2.63703916193865	2.58174552073293	2.1348154448386	2.0400042196464	2.85304710731464	3.07498564143993	2.87378447928237	2.59970587771404	2.87192524010056	2.71436658427184	3.2008674480081	2.18788318017429	2.43884888184723	2.41175180406459	3.19688758340626	2.60441223285811	2.7741583513364	2.54436300287908	2.75590568343746	2.91123720515753	4.14565183236092	2.44660186669746	2.70497637048096	2.57997062824551	2.66821663183123	3.80506148510151	2.83835464980404	2.93761975712617
4.10240268645064	2.38986651112124	2.39208300254909	3.19961903832117	2.27302458319258	2.65539416396298	2.86228353370138	2.62458946574077	6.09960177194758	4.78862220520258	3.19704119730807	2.28027316763989	2.92297306823192	3.64743888620847	5.79146533413154	5.16808550221428	2.19503233328844	3.39888480205447	2.89589772164505	2.58353324765932	5.59835487282614	2.63286855379379	3.104966942835	4.07215342860089	3.89342421211555	2.5804188279733	2.30143819417286	3.02006903537024	6.21919490210935	2.90491682340368	5.75005675127097	2.28189204499562	2.67512390496407	2.21366755924789	3.3815287011478	2.89070048074888	3.8372768131168	3.5218074671705	2.94504633344782	2.76778227138205
3.2584793940831	3.28943003565437	2.39966293423428	2.80092505713517	2.29647976808772	2.72153267889517	1.99357834561288	2.2584841241417	3.21442095197003	2.97260407847154	2.77426486102479	2.68909500223847	2.33908547829399	3.18036805817324	2.03107634432952	2.73853443627965	3.7009835346384	2.64977702440928	2.1095217173639	1.76946202514572	3.41916687319071	2.46819285681054	2.41819308192166	2.96168378386899	2.37274350564105	2.69803894535113	3.22972549771969	2.87885418307434	2.52193894312721	2.3580425849824	2.60094173087981	2.55568463914704	2.59852189868265	3.62524553100782	2.59907744941778	2.95843767965919	2.91173628607743	2.47317390143735	2.51415341544965	2.01221005337001
3.50652411879458	2.11082161831759	2.38397588172874	4.20988922510379	2.33938325420272	2.39115002099903	3.15885048183131	2.93123566688796	2.59412145731935	2.96409972011419	2.13696921724903	3.04955140861479	3.24221236877599	4.11745187416563	2.02404260404986	2.39119860414336	2.81753738532375	2.69904544619267	2.03228671442872	2.45268196495678	2.69373023173345	2.87777886991169	2.33298873797995	2.97797780386253	2.9574904985751	2.09303649998982	2.1361396095129	2.67081203649989	2.43299801301887	2.45661425737841	2.32611706639667	2.69600023581903	3.14500184403219	3.05978233215214	3.24906708025677	2.26564919006092	2.26975998981979	2.61410940168468	2.56737471288031	2.58720586798672
2.61869092803567	2.47526733575173	1.99411730527952	2.33044202440946	3.13479976494754	2.90479433657645	3.14370042554628	3.00574315373336	2.30304909614041	2.36019053510803	2.98464545119628	3.1873362197364	1.97576062507005	2.79106332338196	1.90506560425244	2.1547367106164	3.28354516249071	2.29399476651814	2.89833416343672	2.28148513394481	1.87607449727578	2.36887536179753	2.38071120667414	2.98176633818376	2.4311045726585	2.16963809143942	2.49448516060986	2.6252019383691	3.00246202333134	2.54723473746647	2.73146731629091	2.70141098029113	2.87626610477362	3.2551865018388	2.86176422758381	2.23930259137019	3.0851129814102	2.70545420950393	2.34691225047156	1.9939381421264
1.94898872493513	2.52000442777739	2.6155957840917	2.18668003435526	1.93320297771181	2.25715709180542	1.82739139954725	2.52066672281104	3.31561505162063	2.19518764538008	3.17949461972874	2.47272753488734	2.19052605058049	2.62600111852126	2.17098649592464	2.56623610520208	2.33543091831785	2.23324941919285	2.25966963279203	2.36190344123434	2.05030137683013	2.67347869783564	2.87128948872146	1.97272915459922	2.57499792875532	2.10646309100208	2.8853031567247	1.8562682666441	2.71066165790711	2.15502300807927	2.08363844706304	2.09812812384431	2.63276895585586	4.81791033909896	1.9621982932705	2.80666684738605	2.22373889271371	2.32023725963494	2.48569477629948	3.39618339328966
2.33909928561355	3.19906420762148	3.40915913712591	2.8508843941424	2.35107777556746	2.6384324536522	2.47459061621176	2.62879786732233	2.26533941969956	2.37390219113882	2.62934304983198	2.18654542045036	2.2381266388867	1.93414613152737	2.667909535293	2.88194427332107	2.85291830647395	1.95589474877567	2.457712774719	2.98661613288522	2.66401808185082	2.03187386472063	2.55461224572555	3.66552356926685	2.58284844566023	3.28008924009736	2.01365550732015	2.29620015963739	2.22528728971901	2.37463481212896	2.65041514665625	2.65586452530532	2.55346663445708	2.50882606181806	2.81708556488086	2.0947092520308	2.36911940994846	1.85859790997234	3.16276892915971	3.63356505994885
2.56169742424824	2.62487349313219	2.10933369334245	1.91226591046611	1.99919903213982	2.31949354368568	1.76164586256495	2.33019199003745	2.15232012479991	2.8030199892066	2.85466383386106	3.38018968463336	2.33902592961101	1.99192703461472	2.76001000757606	2.31217160857652	2.22065492766194	2.72855249116698	1.98470148041278	2.83671596534752	2.82484051744323	2.54992285862586	2.74862592991245	2.44685877265398	2.7972357453702	2.23377888022203	3.41736474546851	2.78956295666159	2.57483323673671	2.68402463786316	1.94747221715055	2.61622640511246	2.70586708821459	3.02445811520691	1.96142184898053	1.81847590297853	2.36957716817606	2.15012525082787	2.25171660594472	2.98955819644791
2.09841237239211	3.00304462503449	3.57315624032117	3.26050920653474	2.92128861759627	3.27051338509353	2.63870021088631	1.88863915052475	3.18378748083278	2.46553638303392	2.59814523313069	3.65037697916059	2.12711621185154	2.40780954706628	2.58150598678333	2.99409461094937	2.91143347276759	2.66809881658852	2.28112660568667	2.04057201967538	2.19990039459215	2.71870046852735	3.16292289778632	2.4567721573473	2.43361344782717	3.48055082378456	2.87882477170725	2.24280651898961	2.5399928947154	2.17660291304204	2.90289434191025	3.22463947221951	2.82512564792252	2.84147250987063	2.34964222214617	2.57652384211626	2.85544513921579	2.73490612535762	2.4881153851286	2.05847561347051
3.59019752130532	2.4638798973036	1.88802863145438	2.71194667149049	2.85857545793433	2.17336489399781	2.30710471139164	2.07718214579579	3.14531607472698	2.63233062459585	2.47117883610356	4.6178974026714	2.91770018796498	2.36191800291065	3.33001863380455	2.24123364724506	3.39722221980364	3.13259842749038	2.58217664227212	2.87606114860034	2.36779382390161	2.24863441325802	2.93225853793126	2.47689489617827	2.50605540071736	3.66731455424828	2.30868856379107	2.68961839047514	3.14545928593149	3.00379521592514	3.66799277445713	2.49520964680844	3.15135015359091	2.35499951388649	2.59445920184322	2.20575562228608	2.78546548894109	2.70829721932264	2.47675704871856	2.6714611324326
3.15176639404541	4.04225329011183	2.43617198361735	1.98089138022669	2.27528035886624	1.73293832721538	2.47528922249605	3.44320700581819	2.49046113352484	3.06795217235617	3.64694223335902	2.92153684498374	3.09313136673495	2.55551287683335	2.44174037259528	2.82087872374391	2.50258984375869	2.96615461183869	3.2715622935728	1.85693164495037	2.65999958036364	2.06453587239624	2.00363828592439	2.91967067767927	2.44338254595335	2.25677315916471	3.73211563137976	3.19175083599559	2.04778149636727	2.16679518955102	2.13927037160971	1.9463069117158	2.77493731432672	2.39840299002024	2.90744315711959	2.16683778876076	2.6144638303434	2.5714293378881	2.19420117611911	2.42585044744225
