id,Lactate..1
393_G2_06,-3.4251345
393_G2_07,-3.2605295
393_G2_08,-0.97761
393_G2_09,0.8540575
393_G2_12,0.8588535
393_G2_13,1.70428
393_G2_14,2.265479
393_G2_15,1.2737395
393_G2_16,-0.113364
393_G2_17,0.6051655
393_G2_18,-0.973813
393_G2_19,2.1573485
393_G2_20,-0.246707
393_G2_21,3.083121
393_G2_22,1.9754415
393_G2_23,0.152807
393_G2_24,-0.746249
393_G2_25,0.7004285
393_G2_26,1.9060655
393_G2_27,1.3280785
393_G2_28,2.4908045
393_G2_29,1.15692
393_G2_30,-0.745089
393_G2_33,1.41974
393_G2_34,-0.441405
393_G2_35,0.6024755
393_G2_36,-0.567147
393_G2_37,2.1699825
393_G2_38,2.3966
393_G2_39,0.4948755
393_G2_40,-2.7988325
393_G2_41,-0.222127
393_G2_42,-1.803963
393_G2_44,-2.683372
393_G2_45,-0.3203835
393_G2_46,-1.6450965
393_G2_47,1.36069
393_G2_48,-1.740514
393_G2_49,-2.154644
393_G2_51,-0.526054
393_G2_52,-3.2019015
393_G2_53,-0.4424885
393_G2_54,-0.7086675
393_G2_55,1.238757
393_G2_57,-0.937015
393_G2_58,-0.2248685
393_G2_59,0.6057615
393_G2_60,0.2051015
393_G2_62,1.349801
393_G2_63,2.0743155
393_G2_65,-2.481342
393_G2_66,2.543529
393_G2_67,-0.403738
393_G2_68,0.180668
393_G2_69,0.2293095
393_G2_70,-0.8184315
393_G2_71,0.16584
393_G2_72,-1.5432625
393_G2_73,1.5364665
393_G2_74,1.540355
393_G2_77,1.86014
393_G2_78,-2.6319745
393_G2_79,1.806465
393_G2_80,-1.133511
393_G2_81,0.4304005
393_G2_82,-0.3582115
393_G2_83,1.94477
393_G2_84,-3.129174
393_G2_85,0.061008
393_G2_87,2.542648
393_G2_88,-3.495499
393_G2_89,-3.078794
393_G2_90,-3.582698
393_G2_91,1.330393
393_G2_92,-4.1314105
393_G2_93,-1.624027
393_G2_94,-2.049154
393_G2_95,-3.6475125
393_G2_96,-4.504323
393_G3_01,1.854277
393_G3_02,1.3323245
393_G3_03,-0.34896
393_G3_04,-0.7107605
393_G3_05,1.2614625
393_G3_06,1.7738145
393_G3_07,-1.591246
393_G3_08,0.867465
393_G3_10,1.6013385
393_G3_11,-1.6316165
393_G3_12,-3.676573
393_G3_14,0.2714345
393_G3_15,3.4745975
393_G3_16,-1.192074
393_G3_17,0.105748
393_G3_18,0.2398235
393_G3_19,2.347656
393_G3_20,-0.200394
393_G3_22,-1.951189
393_G3_23,-3.667809
393_G3_24,-0.2507655
393_G3_25,1.49857
393_G3_28,-0.5321215
393_G3_29,-2.7389725
393_G3_30,3.8463915
393_G3_31,0.252285
393_G3_32,-2.026185
393_G3_33,-1.5896205
393_G3_34,1.1689855
393_G3_35,0.5676025
393_G3_36,-2.941184
393_G3_37,-2.9539705
393_G3_38,1.490299
393_G3_39,-1.7156045
393_G3_40,0.2741575
393_G3_41,2.1271525
393_G3_42,2.1982415
393_G3_44,0.2440375
393_G3_45,-2.9112475
393_G3_46,-2.3376735
393_G3_49,1.1018025
393_G3_50,0.7046815
393_G3_52,3.2174215
393_G3_53,-1.931452
393_G3_54,-0.78339
393_G3_55,3.4574425
393_G3_56,0.2471815
393_G3_57,0.4526455
393_G3_60,1.407903
393_G3_62,-2.995389
393_G3_63,0.3121515
393_G3_64,-1.342477
393_G3_65,-0.1697
393_G3_66,-0.667491
393_G3_67,2.2494015
393_G3_68,4.642588
393_G3_69,-2.209661
393_G3_70,0.376431
393_G3_71,1.6225805
393_G3_72,-1.3724505
393_G3_73,1.39384
393_G3_74,1.1591005
393_G3_76,1.5499005
393_G3_78,-2.92474
393_G3_79,-0.4759915
393_G3_81,1.8459495
393_G3_83,-1.54274
393_G3_84,-0.0772125
393_G3_85,-1.1316725
393_G3_87,-1.6194885
393_G3_88,-2.5748015
393_G3_89,-3.5699035
393_G3_90,1.437443
393_G3_91,0.8300615
393_G3_93,0.2348285
393_G3_94,-1.0652275
393_G3_95,-2.041703
393_G3_96,-0.2571395
393_G4_01,1.706933
393_G4_02,0.0183285
