id,Lactate..1
377_G1_01,-0.4079975
377_G1_02,0.585167
377_G1_04,-0.018438
377_G1_05,3.4143415
377_G1_06,1.631075
377_G1_07,2.066429
377_G1_08,-5.8682985
377_G1_09,3.0009315
377_G1_10,3.856793
377_G1_11,-2.360057
377_G1_12,3.3445495
377_G1_13,-5.9422605
377_G1_14,1.72943
377_G1_15,3.1190015
377_G1_16,-3.0303715
377_G1_17,0.543214
377_G1_21,-1.801046
377_G1_22,6.653638
377_G1_23,3.2563935
377_G1_24,1.92196
377_G1_25,3.153063
377_G1_26,3.3406105
377_G1_27,-2.824018
377_G1_28,0.825393
377_G1_29,-7.326925
377_G1_30,-1.285684
377_G1_31,2.8435145
377_G1_32,-1.5010805
377_G1_33,2.638536
377_G1_34,-2.7923695
377_G1_37,-5.5843
377_G1_38,-0.4751055
377_G1_39,3.179233
377_G1_40,2.604567
377_G1_42,0.976441
377_G1_43,-2.5988805
377_G1_44,-2.0204695
377_G1_45,0.47834
377_G1_46,0.493988
377_G1_47,-1.0825685
377_G1_48,1.1391995
377_G1_49,-3.497885
377_G1_50,-0.020626
377_G1_52,-2.4252515
377_G1_53,-5.308242
377_G1_54,2.880551
377_G1_55,1.5580835
377_G1_57,0.939689
377_G1_58,-1.5794715
377_G1_59,1.2655035
377_G1_60,-1.7913075
377_G1_61,-6.4463485
377_G1_62,-6.448919
377_G1_63,-3.869986
377_G1_64,1.0618745
377_G1_65,1.204648
377_G1_66,-6.874333
377_G1_67,1.457929
377_G1_68,-5.425622
377_G1_69,-1.7020955
377_G1_70,-0.97238
377_G1_71,-0.889907
377_G1_72,-4.0676065
377_G1_73,4.178153
377_G1_74,5.3747025
377_G1_75,3.643985
377_G1_76,-2.861703
377_G1_77,-3.968611
377_G1_78,5.2322855
377_G1_79,-0.8401385
377_G1_80,2.323402
377_G1_81,0.9503315
377_G1_82,1.617118
377_G1_83,0.636789
377_G1_84,-2.117245
377_G1_85,-4.656036
377_G1_86,3.868208
377_G1_87,4.6978235
377_G1_88,-1.453892
377_G1_89,-2.952428
377_G1_90,0.9531075
377_G1_91,-0.8459185
377_G1_92,1.9141945
377_G1_93,2.400563
377_G1_94,-0.5866435
377_G1_95,-1.6234875
377_G1_96,-1.231133
377_G2_01,0.555841
377_G2_02,3.3624775
377_G2_03,-0.3591525
377_G2_04,2.831332
377_G2_05,3.0143305
377_G2_07,-4.4791875
377_G2_09,1.8232135
377_G2_11,4.2808225
377_G2_13,2.377055
377_G2_14,2.8022435
377_G2_15,-6.5807235
377_G2_16,4.3856855
377_G2_17,-2.1852075
377_G2_19,-9.7389425
377_G2_20,5.261423
377_G2_21,-2.042174
377_G2_22,-4.3673125
377_G2_23,-8.383989
377_G2_24,6.053746
377_G2_25,2.8489665
377_G2_26,4.449776
377_G2_27,4.8063555
377_G2_28,-3.958476
377_G2_29,-0.5527875
377_G2_30,-7.482714
377_G2_31,1.712754
377_G2_32,3.594676
377_G2_33,-5.8216365
377_G2_34,-9.8228315
377_G2_35,3.6249285
377_G2_39,2.4120385
377_G2_40,-5.958612
377_G2_41,1.145146
377_G2_42,1.814016
377_G2_43,0.800934
377_G2_44,-2.7606035
377_G2_45,-3.182844
377_G2_46,3.470974
377_G2_47,1.8070695
377_G2_48,5.2992135
377_G2_49,-4.3849315
377_G2_50,4.7852195
377_G2_51,0.5428605
377_G2_53,0.473936
377_G2_55,0.474182
377_G2_56,-0.00469400000000009
377_G2_57,2.3299785
377_G2_58,-2.838472
377_G2_59,-7.4570305
377_G2_60,0.151089
377_G2_61,-2.3617695
377_G2_62,-0.0871740000000001
377_G2_63,-3.9389475
377_G2_64,0.7092205
377_G2_65,-6.2136005
377_G2_66,-2.207309
377_G2_67,0.298584
377_G2_68,-5.906246
377_G2_69,-0.047027
377_G2_70,-6.769549
377_G2_72,-6.302352
377_G2_76,-0.690378
377_G2_77,-6.845895
377_G2_78,2.868259
377_G2_79,3.588378
377_G2_80,-3.6491435
377_G2_81,-3.9266695
377_G2_83,-1.608898
377_G2_84,-3.2709985
377_G2_86,1.276322
377_G2_87,0.776543
377_G2_88,3.168076
377_G2_91,-2.7005985
377_G2_92,-0.738468
377_G2_93,-0.9129985
377_G2_94,-3.1416835
377_G2_95,2.1212515
377_G2_96,-4.0689425
377_G3_01,-0.65503
377_G3_02,2.744675
377_G3_04,-3.62655
377_G3_05,-1.551065
377_G3_06,-1.044635
377_G3_07,-5.009155
377_G3_08,-1.37737
377_G3_09,1.70468
377_G3_10,-0.46148
377_G3_11,2.46749
377_G3_12,7.828045
377_G3_13,-3.27386
377_G3_14,5.619685
377_G3_15,1.160975
377_G3_16,-2.60891
377_G3_17,-4.9531
377_G3_18,-1.96722
377_G3_19,2.320415
377_G3_20,0.68965
377_G3_21,3.7309
377_G3_22,-3.707265
377_G3_23,5.559095
377_G3_24,6.085765
377_G3_25,-1.12073
377_G3_26,-0.58092
377_G3_27,-4.865805
377_G3_28,0.16804
377_G3_30,2.838085
377_G3_31,5.53376
377_G3_32,2.19587
377_G3_33,-4.019835
377_G3_34,-2.29156
377_G3_35,-1.736155
377_G3_36,-2.786605
377_G3_37,1.27711
377_G3_38,2.99465
377_G3_39,4.969775
377_G3_40,4.51567
377_G3_41,-2.843485
377_G3_42,-4.607535
377_G3_43,-2.681725
377_G3_44,-0.592675
377_G3_45,0.36361
377_G3_46,5.3464
377_G3_47,-2.3988
377_G3_48,-2.15696
377_G3_49,-3.350105
377_G3_50,-4.522315
377_G3_51,-7.53208
377_G3_52,-3.161145
377_G3_53,-6.96848
377_G3_54,-1.614935
377_G3_55,4.871715
377_G3_56,2.64193
377_G3_57,-1.318015
377_G3_58,-2.850435
377_G3_60,-2.32561
377_G3_61,-3.36407
377_G3_62,4.13541
377_G3_63,5.979965
377_G3_64,3.54996
377_G3_66,-2.23116
377_G3_67,-10.680545
377_G3_68,-1.69634
377_G3_69,1.479705
377_G3_71,0.349845
377_G3_72,2.829365
377_G3_73,-0.32642
377_G3_74,-0.4552
377_G3_75,1.751785
377_G3_76,2.02331
377_G3_77,2.295275
377_G3_78,3.056695
377_G3_79,0.268305
377_G3_80,0.115075
377_G3_83,1.596115
377_G3_84,-5.57377
377_G3_85,1.87027
377_G3_86,-3.118995
377_G3_87,-3.91142
377_G3_88,3.279415
377_G3_90,-1.854975
377_G3_91,-4.946125
377_G3_92,-1.890505
377_G3_93,-4.244165
377_G3_94,-0.73596
377_G3_95,-0.21623
377_G3_96,-5.007035
