id,Lactate..1
3049_G2_77,-1.59291
3049_G2_78,-0.776543
3049_G2_79,-1.5627355
3049_G2_80,-2.8821565
3049_G2_81,-0.722546
3049_G2_82,-1.878711
3049_G2_83,-1.5102335
3049_G2_84,-2.638637
3049_G2_85,-2.475407
3049_G2_87,0.109248
3049_G2_88,-1.2462185
3049_G2_89,-0.9970165
3049_G2_90,0.7554875
3049_G2_92,-0.9040235
3049_G2_93,-0.192774
3049_G2_94,-2.092512
3049_G2_95,-0.1513275
3049_G2_96,-2.760071
3049_G3_01,1.8243095
3049_G3_02,-0.490165
3049_G3_03,1.352791
3049_G3_04,6.6383945
3049_G3_05,3.6535155
3049_G3_06,-0.1234015
3049_G3_07,-0.6974355
3049_G3_08,0.748904
3049_G3_09,-3.317222
3049_G3_12,-0.8784065
3049_G3_13,1.8719165
3049_G3_14,1.200514
3049_G3_15,-0.030595
3049_G3_16,4.5295765
3049_G3_17,-0.10482
3049_G3_18,-3.871047
3049_G3_19,0.479549
3049_G3_20,-0.7794695
3049_G3_21,2.5869285
3049_G3_22,-0.517553
3049_G3_23,-1.235304
3049_G3_24,3.3325345
3049_G3_25,-2.6705145
3049_G3_26,4.787985
3049_G3_27,-2.62047
3049_G3_28,2.585144
3049_G3_29,-0.2782945
3049_G3_30,0.573428
3049_G3_32,0.2567175
3049_G3_33,3.1915015
3049_G3_34,0.9376105
3049_G3_35,-1.5630905
3049_G3_36,-0.4676785
3049_G3_37,-0.803696
3049_G3_38,-1.734171
3049_G3_39,-1.2909055
3049_G3_40,0.1454435
3049_G3_42,0.6589355
3049_G3_43,-2.5371395
3049_G3_45,-1.374643
3049_G3_46,-1.228453
3049_G3_47,2.732138
3049_G3_48,-0.3415945
3049_G3_50,3.2986885
3049_G3_51,0.2749805
3049_G3_52,-2.9891285
3049_G3_53,-1.388048
3049_G3_54,-1.106174
3049_G3_55,-4.2581255
3049_G3_56,4.1034235
3049_G3_57,-1.60442
3049_G3_58,-0.4254555
3049_G3_59,1.2561165
3049_G3_60,-1.5912215
3049_G3_61,-0.7630845
3049_G3_62,-0.879044
3049_G3_63,0.502498
3049_G3_64,-0.6942715
3049_G3_66,-0.419843
3049_G3_67,-1.5485375
3049_G3_68,-0.819634
3049_G3_70,-0.1986625
3049_G3_71,1.2151815
3049_G3_73,-1.640539
3049_G3_74,-2.0853095
3049_G3_75,-0.3492435
3049_G3_76,-3.959519
3049_G3_77,-2.068253
3049_G3_78,-1.5291925
3049_G3_79,0.557051
3049_G3_80,3.2247415
3049_G3_81,-3.1950015
3049_G3_82,0.2143595
3049_G3_85,0.953136
3049_G3_86,0.4169935
3049_G3_87,-2.5783985
3049_G3_88,-2.276239
3049_G3_91,-0.3405485
3049_G3_92,-4.274085
3049_G3_93,-1.779143
3049_G3_94,-2.5861155
3049_G3_95,-1.985428
3049_G3_96,-2.369457
3049_G4_01,-2.2965695
3049_G4_02,0.692753
3049_G4_03,1.689532
3049_G4_04,0.9272715
3049_G4_05,2.791521
3049_G4_06,0.0505955
3049_G4_07,3.6510465
3049_G4_08,2.8565215
3049_G4_09,0.669609
3049_G4_10,-2.3727675
3049_G4_11,0.4639135
3049_G4_12,-1.5276685
3049_G4_13,2.7893815
3049_G4_14,4.7585685
3049_G4_17,-1.1749715
3049_G4_19,1.108943
3049_G4_21,-1.3274575
3049_G4_22,2.3604295
