id,Lactate..1
3001_G5_47,-0.5016215
3001_G5_48,-0.512866
3001_G5_49,2.472511
3001_G5_50,-2.1858655
3001_G5_51,-3.3187185
3001_G5_52,0.578476
3001_G5_54,0.965242
3001_G5_55,0.379099
3001_G5_56,-2.6860905
3001_G5_57,-1.097726
3001_G5_58,4.2396665
3001_G5_59,-0.904519
3001_G5_60,1.12204
3001_G5_61,-1.281881
3001_G5_62,-4.473708
3001_G5_63,1.0923955
3001_G5_64,-2.355399
3001_G5_66,-1.1262955
3001_G5_67,-2.3404835
3001_G5_68,1.067187
3001_G5_69,-3.0473115
3001_G5_70,-3.5360875
3001_G5_71,-1.68647
3001_G5_72,-4.184749
3001_G5_73,3.4214925
3001_G5_77,-4.7050045
3001_G5_78,0.1491045
3001_G5_79,-0.8630375
3001_G5_80,-3.254016
3001_G5_82,-3.3353585
3001_G5_83,-4.4623725
3001_G5_84,-3.4518385
3001_G5_85,-0.7444065
3001_G5_88,-1.4704595
3001_G5_94,-2.002545
3001_G5_95,-5.0807725
3001_R1_04,-3.382201
3001_R1_05,-1.252177
3001_R1_07,-3.4677765
3001_R1_08,-4.559686
3001_R1_09,-2.513027
3001_R1_10,1.0695285
3001_R1_14,-1.066051
3001_R1_15,-2.6274075
3001_R1_17,-1.1956695
3001_R1_18,-0.408413
3001_R1_19,0.055419
3001_R1_20,-5.5648185
3001_R1_21,4.0910285
3001_R1_22,-0.248493
3001_R1_23,-0.443192
3001_R1_24,1.0752235
3001_R1_26,3.5565185
3001_R1_27,-2.4747195
3001_R1_28,-2.2984415
3001_R1_29,-0.337441
3001_R1_30,2.6973465
3001_R1_31,-1.5511995
3001_R1_33,-0.4820865
3001_R1_34,-0.5076595
3001_R1_36,-2.303773
3001_R1_38,-0.6209235
3001_R1_39,-2.628473
3001_R1_41,0.1013755
3001_R1_42,-3.8844535
3001_R1_44,-5.1967145
3001_R1_47,2.877245
3001_R1_48,0.3366875
3001_R1_52,0.272995
3001_R1_53,0.2125215
3001_R1_54,-1.256055
3001_R1_55,-0.0394950000000001
3001_R1_57,2.5021675
3001_R1_59,-1.5188935
3001_R1_60,-1.598169
3001_R1_61,-1.191511
3001_R1_66,-2.560107
3001_R1_68,-3.4318625
3001_R1_70,-2.8690745
3001_R1_71,-2.913554
3001_R1_72,-2.2851705
3001_R1_74,3.999145
3001_R1_75,-5.098581
3001_R1_77,0.043229
3001_R1_78,1.3798405
3001_R1_79,-1.820309
3001_R1_81,-2.688977
3001_R1_82,-3.707391
3001_R1_83,-3.1244335
3001_R1_84,-0.078586
3001_R1_86,-3.357406
3001_R1_87,-4.1292025
3001_R1_91,-1.5939945
3001_R1_93,-4.6698255
3001_R1_96,-5.4027625
3001_R2_01,1.98738
3001_R2_02,0.39714
3001_R2_03,1.835865
3001_R2_04,-1.64266
3001_R2_05,1.890215
3001_R2_06,-1.14825
3001_R2_07,0.076375
3001_R2_08,2.57807
3001_R2_09,0.805055
3001_R2_10,-3.244895
3001_R2_11,-3.02193
3001_R2_12,1.301395
3001_R2_13,-3.940535
3001_R2_14,-3.86375
3001_R2_15,-4.130865
3001_R2_16,2.412445
3001_R2_17,-2.834215
3001_R2_20,-0.05614
3001_R2_23,-0.4355
3001_R2_24,-0.42643
3001_R2_25,5.31463
3001_R2_26,-2.29768
3001_R2_28,1.864305
3001_R2_29,-3.0893
3001_R2_32,0.09617
3001_R2_33,0.577675
3001_R2_34,-0.0855
3001_R2_36,-2.93306
3001_R2_38,-5.2394
3001_R2_39,-4.511805
3001_R2_40,-2.633775
3001_R2_42,2.18295
3001_R2_43,-3.03253
3001_R2_45,0.484675
3001_R2_46,-2.43895
3001_R2_47,-3.235945
3001_R2_48,-0.722765
3001_R2_49,-3.1151
3001_R2_50,-3.3688
3001_R2_51,-3.03567
3001_R2_52,1.144195
3001_R2_53,-0.20525
3001_R2_55,1.54378
3001_R2_57,0.947005
3001_R2_58,-0.501195
3001_R2_59,-2.32273
3001_R2_61,-0.696005
3001_R2_63,1.29194
3001_R2_64,-2.7666
3001_R2_65,-0.651615
3001_R2_66,0.92985
3001_R2_67,0.29199
3001_R2_68,-0.71338
3001_R2_69,1.063455
3001_R2_70,-3.61771
3001_R2_73,-0.31536
3001_R2_74,-1.830865
3001_R2_77,-5.25223
3001_R2_78,-2.177505
3001_R2_79,1.87215
3001_R2_80,-6.66725
3001_R2_81,-1.94829
3001_R2_84,-2.755815
3001_R2_85,-3.47549
3001_R2_86,-1.606685
3001_R2_87,-1.62242
3001_R2_89,-3.823815
3001_R2_90,1.00079
3001_R2_91,-1.646365
3001_R2_92,-3.42093
3001_R2_94,-2.680885
3001_R2_95,-4.795345
3001_R2_96,-2.117225
3001_R3_07,0.6053675
3001_R3_12,3.5993055
3001_R3_13,0.8206835
3001_R3_14,-4.0855875
3001_R3_16,1.416844
3001_R3_18,-0.560099
3001_R3_20,-1.844718
3001_R3_21,-2.1903325
3001_R3_22,-1.9251595
3001_R3_24,-3.0332975
3001_R3_25,1.5225035
3001_R3_26,-0.2810405
3001_R3_28,-0.6582335
3001_R3_29,-1.759027
3001_R3_32,-0.7179065
