sample	ind_lod	fitted	resid
6_50	0.144540013710045	177.772988342682	13.0171116573182
6_59	0.021949323189598	160.564922589869	5.61207741013064
6_66	0.00120904041312714	177.772988342674	-10.5391883426742
6_70	0.031938274741183	167.665070510553	-0.0846705105527974
7_13	0.235950911550389	148.273599863699	-19.7653998636991
7_17	0.0444096320485199	177.772988341184	-4.07958834118364
7_20	-0.1883274291002	148.273599863701	31.6132001362988
7_3	0.0489165262618848	160.5648212274	-48.1213212273999
7_33	0.129639772718947	148.273599863699	-4.53969986369907
7_38	0.168203746335123	149.553567475849	-12.2149674758487
7_47	0.0560340651092701	174.153205999096	1.15309400090393
7_50	-0.106734101679394	161.893260907132	-85.0832609071323
7_53	0.0845211534410788	177.772988341194	2.35591165880626
7_54	-0.881115151244263	149.553574871188	92.1666251288121
7_55	0.239244160928672	177.772988339012	34.0011116609881
7_6	0.029515231492282	160.584517589592	2.28628241040786
7_65	0.00898887221254164	160.564821227401	10.644778772599
7_69	0.26184800556959	177.772988341194	40.3719116588063
7_70	0.239580173088171	176.097025265174	49.1932747348262
8_11	0.15094486542614	173.631952713179	34.0372472868208
8_2	0.150426771474795	177.772988341184	14.1462116588164
8_37	0.0156782970010397	165.633711426887	-15.3676114268866
8_38	0.170793688352949	177.772977932514	18.1945220674856
8_43	-0.055229578174759	177.772988339012	-18.3859883390119
8_5	-0.0182047877096569	165.633711390134	-31.7492113901336
8_51	0.0810990749290903	170.317086769644	49.529513230356
8_52	0.0597262892923373	160.564821227399	-19.2101212273987
8_55	0.0596786346255885	160.564821227399	-37.5973212273987
8_58	0.0429200551700856	167.665071416057	11.0927285839431
8_66	0.010101395112459	170.344476664444	-9.20737666444364
8_69	0.00673500911579827	160.566647183811	11.4573528161887
8_73	0.0300499336944923	165.634492886316	-0.473292886315988
8_75	0.114925701765591	171.718266028022	36.6524339719784
8_78	0.163653807494514	173.631856244712	42.4810437552884
9_10	-0.0591072944683545	160.564821074154	30.3866789258459
9_21	-0.234991316221204	149.553574553752	37.4302254462485
9_23	0.139873541910855	173.188664143877	32.7628358561231
9_24	-0.0972520268228485	149.553574551469	22.7043254485314
9_28	0.119105452322331	177.772988344846	8.32361165515442
9_52	-0.00447468896354468	170.281646442804	-13.5075464428041
9_53	-0.0729711956806677	170.281646427488	-30.0155464274883
9_54	0.197640925399528	177.74650445696	24.0275955430401
9_56	-0.264190661472999	160.564821074154	67.8865789258459
9_65	0.0812974329392887	170.281997370059	25.8953026299406
9_67	0.0255253869849034	176.095060582134	-6.24846058213382
9_69	0.158292886984616	173.189191853474	63.4719081465259
9_70	0.0979919665061053	173.186248799726	14.7169512002739
9_71	-0.122114225858742	177.746326828032	-27.0127268280316
9_9	0.0309237504861009	165.633711187183	2.01138881281656
10_10	0.0185954004712311	165.633711261813	24.8176887381873
10_15	0.0101282460351481	177.772988344846	-9.24088834484556
10_17	0.0988722881691512	148.273599608231	-0.523699608230999
10_18	0.200969953578201	177.772988342682	24.6705116573182
10_21	0.109281962724063	173.185477281407	18.7337227185928
10_29	0.1059985950864	173.185424875155	17.5240751248449
10_36	-0.0686258772584664	148.273599608231	19.185900391769
10_37	0.0102642745596662	167.665070510551	-12.1166705105506
10_38	0.0253996394322501	159.673023728096	4.22197627190374
10_41	-0.0531568462352026	172.95335380673	-21.3729538067304
10_43	0.127029263925586	148.273599608231	-4.19309960823099
10_47	-0.0509567091975549	160.564822125204	28.3866778747964
10_5	0.0752567672868956	173.189168924763	7.61723107523682
10_8	0.102635443457335	173.188034540974	16.3116654590257
10_9	-0.172305917927816	149.553574551469	30.9301254485314
11_21	0.197626253375286	177.772988339012	23.9204116609881
11_3	0.0124374224639428	165.633711426889	-17.440411426889
11_30	-0.299553189967961	148.399490021753	42.4040099782467
11_32	0.051868313732512	170.344755029836	5.92924497016364
11_39	0.137637584462696	149.55357487119	-7.53767487119003
11_4	0.132429286740897	149.553574871188	-6.7634748711879
11_49	0.145067090711363	176.09668040931	17.8143195906896
11_52	0.0423967170994616	167.66507141605	10.2459285839502
11_55	0.00552068573489305	170.344299317808	-10.5782993178081
11_61	0.02442322978789	165.633711426889	19.8339885731112
11_63	-0.0771833731183966	148.273599863701	20.1134001362988
11_65	0.0211930444955315	165.633711426889	22.777488573111
11_7	-0.199449428463793	165.632985202009	-75.1429852020094
11_71	0.154411690143317	148.273599863699	-7.88659986369908
11_74	0.150288986448171	148.273599863697	-7.32209986369696
12_1	0.300609174643152	149.553574871188	-36.1825748711879
12_104	-0.217202229470781	148.273599863699	34.4522001363009
12_117	-0.135167723483116	177.772988339009	-28.5956883390094
12_21	0.22900078481633	150.447074132402	-25.3988741324022
12_25	-0.0282545716603782	148.273599863701	14.7181001362988
12_34	0.0253571896923846	177.772988341185	-6.98288834118534
12_36	0.187246416953993	177.772988339012	21.6463116609881
12_37	0.0473532023137818	148.274145312735	5.8923546872648
12_39	-0.174797315612524	177.772988339009	-33.3376883390094
12_40	0.0840549470520727	176.096643750195	4.51605624980547
12_41	0.00841890669771791	165.633709793831	31.285490206169
12_48	0.171078619393667	148.273599863701	-10.2008998637012
12_66	-0.139960765711681	174.17710109108	-33.7741010910796
12_84	-0.205065976540514	177.772988341184	-36.8377883411836
12_86	0.0387569389987759	177.772988341184	-4.95048834118364
13_107	-0.0291657606133467	176.094027902136	-15.1696279021355
13_21	0.00832987884865668	165.633711261808	-19.8273112618083
13_22	0.0220642591314944	160.564821074154	5.56407892584585
13_23	0.128110393829085	177.772988344846	9.95281165515442
13_25	0.0890835069807869	173.189170356082	11.7946296439182
13_28	-0.184050037397039	177.772988344846	-34.4182883448456
13_3	0.0121744615777324	165.633711261808	29.1080887381917
13_30	0.013892161585519	176.096027229061	-8.22522722906069
13_31	0.0841341727048976	176.095760166339	4.53303983366081
13_33	0.356573946110246	148.273599608231	-40.933599608231
13_36	0.0401928375835112	173.189170394713	-1.64867039471272
13_4	0.135411963020466	177.772988347368	11.2994116526317
13_41	-0.405893519875078	148.273599608231	51.790900391769
13_5	0.0791420698908687	173.189167365842	8.75423263415837
13_60	0.0228343920152907	173.187064584147	-5.72756458414659
14_11	0.0605767017187534	160.564821227401	-20.637521227401
14_12	-0.325117608284028	176.098203254353	-53.1711032543531
14_13	0.0081063222978517	162.462746824129	14.440453175871
14_25	0.211827037506345	177.772988341185	27.1704116588151
14_32	0.0617546515812912	177.772988341184	-1.35398834118362
14_36	-0.239341508700919	148.273599863693	36.5920001363073
14_39	0.0669300518905749	149.553574871188	2.4865251288121
14_5	-0.136164975968547	176.09668034746	-30.4839803474598
14_67	0.263796471962393	148.273599863697	-24.193099863697
14_70	0.0845303269921841	170.344754897024	29.171245102976
14_73	0.00902526658311811	165.633711426886	30.9466885731136
14_84	-0.016310320107692	170.344933091426	-16.6354330914255
14_92	0.196974319411902	177.76184422332	23.8185557766804
14_93	0.0746772042947605	170.355279090529	18.717120909471
14_95	-0.383562143742426	177.772988341174	-55.7489883411735
15_1	0.203565061263362	177.772988344847	25.2589116551532
15_103	0.0662868479146139	170.281998045515	13.5970019544849
15_107	-0.119939439452226	173.18624851775	-32.4604485177499
15_111	0.0467253778763837	170.281646339926	3.8149536600736
15_15	-0.131083210448558	177.772985506004	-28.0958855060043
15_22	0.0154986346519199	177.772985911232	-8.45068591123174
15_23	0.158219893464232	176.096027234084	21.1027727659163
15_24	0.027254036018088	165.633711261808	-5.10981126180806
15_45	-0.162845792366121	170.281783878523	-46.8866838785234
15_6	-0.518010923704064	148.273599608231	61.269230391769
15_73	0.0479266995549173	148.273599962074	5.82320003792614
15_8	-0.00471195533371562	167.661548843019	-18.2585488430194
15_84	-0.014948423248924	170.281997769994	-16.3627977699935
15_9	-0.483888117084739	177.768358104371	-65.365058104371
15_93	0.139901497728594	149.55357455714	-7.87617455714019
16_10	0.0363859595100563	160.564821799036	-1.06512179903561
16_104	-0.0581262838989804	177.772989243934	-18.7730892439335
16_22	0.0783142778710876	149.55357336781	0.938226632189526
16_29	0.0269722853870766	167.506050131498	40.1524498685015
16_51	0.0276181405868958	167.665071210868	-3.00397121086755
16_55	0.123739083078973	173.186198433699	24.595801566301
16_6	-0.676149585258195	149.553573366096	76.623726633904
16_75	-0.0563141419171167	177.772989243934	-18.5310892439335
16_81	0.0300379288496655	166.550489639487	24.7476103605132
16_83	0.156215300827304	149.553573366092	-10.3521733660917
16_86	0.0611940568673421	173.189093634841	3.70590636515865
16_87	0.333767011975826	177.772986844624	74.0655131553762
16_91	-0.0616560103886238	170.308497580821	-27.5183975808214
16_92	-0.115043468665537	177.772989243936	-26.111889243936
16_96	-0.446909541155713	177.772986846212	-61.8858868462121
17_12	0.0857252749391157	170.344299315662	31.5749006843377
17_35	-0.33097958889619	148.273599863701	45.1376001362988
17_36	0.142094558812948	148.273599863697	-6.20909986369696
17_41	0.305360889944828	148.273599863697	-31.257699863697
17_43	-0.0277964208376479	167.665071416057	-26.1114714160569
17_44	0.0633061502579323	148.273599863699	3.94410013630093
17_51	0.306041552341913	148.273599863697	-31.378599863697
17_54	0.00693364837544699	170.344762323861	-10.1593623238608
17_56	0.1463158527673	177.772988341184	13.3559116588164
17_59	0.0374246705213861	148.273599863699	7.08920013630092
17_6	0.0631287961484359	160.426705818849	-22.2978058188489
17_60	0.0775530962076133	176.095911558562	3.24268844143779
17_62	0.016861701726787	177.772985305317	-8.24908530531735
17_65	0.197192307417317	177.772988341184	23.8237116588164
17_7	-0.0392151204910317	167.665071461418	-29.5361714614176
18_10	0.238968135321211	150.447076406423	-27.4148764064226
18_2	0.022459302032734	165.633715879894	21.6885841201056
18_22	0.061930003143796	160.564821227394	-23.7423212273942
18_24	-0.0535242013746899	148.273599863701	17.5328001362988
18_27	0.0246115913573982	170.344959206374	-4.57115920637364
18_29	0.178509747262939	177.772988339012	19.7914116609881
18_3	0.267630283989359	177.772852558716	42.1463474412842
18_31	0.172953016427647	148.273599863697	-10.464499863697
18_33	0.287871780256744	150.447088310514	-38.3099883105142
18_36	0.0449431978583143	167.665071408137	15.9450285918629
18_4	0.00694987284729735	160.564821227403	11.3785787725967
18_57	0.0420606926466148	177.772985305275	-4.44248530527474
18_60	0.37749163820467	148.273599863699	-45.2935998636991
18_61	-0.0262661774663181	173.631945141447	-15.7451451414468
18_66	0.13084989052504	173.629110825819	24.6448891741809
18_9	0.0623347382959182	160.564821227401	-25.218021227401
19_1	0.0444163215104078	160.900895278675	-6.70759527867463
19_14	0.0237470520827872	170.281997685448	-4.85479768544786
19_15	0.0345359833554539	177.772988342682	-5.59548834268179
19_18	0.303315153957601	149.553574553756	-36.7634745537557
19_19	-0.00700492472329439	165.633711261811	-27.2467112618107
19_2	0.080905536098476	170.281782331458	25.4116176685424
19_23	-0.00704219159665366	165.633711255883	-27.2627112558831
19_29	0.0280794111503027	160.564821074159	2.9511789258413
19_30	-0.00442187809714896	167.664652108794	-18.1407521087941
19_33	-0.0155052988838761	160.564821074573	18.7091789254274
19_36	0.167546264034276	177.772983988651	17.5333160113491
19_37	-0.0796536835693358	167.66507051055	-40.1006705105504
19_38	0.140650912935813	149.838657567058	-8.46795756705765
19_40	-0.059246709894154	148.273599608231	18.161700391769
19_41	0.275918899987585	177.772987596563	44.8156124034367
19_44	0.241288993366052	176.096027282706	50.1216727172938
20_12	0.218998763411918	177.772988342682	28.8802116573182
20_13	-0.227126137036524	173.186191755735	-48.1379917557355
20_15	0.105369255180768	176.096164933676	8.86353506632395
20_17	0.0586017305406174	168.95620646183	18.1376935381699
20_24	-0.305973561665467	177.772988344846	-47.8537883448456
20_26	0.158699888533138	173.186248756944	50.8540512430556
20_28	0.115008300907957	157.625598398668	-32.1578983986679
20_30	0.0407537997729706	167.665070442589	7.98782955741069
20_31	0.00168914209955717	165.189535337103	31.2833646628968
20_44	0.141276452645105	177.444490571978	13.168209428022
20_45	0.0154506164730027	165.633711261808	27.0273887381917
20_54	0.0945038300954859	176.09276228276	6.61963771723993
20_56	0.206303288558093	176.093545354971	35.3254546450295
20_57	0.133391469107381	148.273599608231	-5.03979960823099
20_8	0.0276747332931361	165.84294227888	18.4310577211197
20_9	-0.0296750185053116	167.25021534745	61.4836846525504
21_10	-0.295237988317039	177.772988341184	-46.7247883411836
21_11	0.131273686320144	177.772988341184	10.5333116588164
21_12	-0.159376483431644	177.772908899407	-31.5150088994071
21_16	0.229366208270209	148.273599863697	-18.749399863697
21_19	0.07171411425262	148.273599863699	2.90370013630093
21_2	0.0270136161331461	166.275080539026	24.3295194609738
21_20	-0.0125356212512791	177.772988341184	-12.5068883411836
21_24	0.0510118156897412	160.564821227401	-10.177821227401
21_34	0.353190630053476	148.273599863699	-40.2535998636991
21_38	0.0452825070074857	167.665071416057	17.8428285839431
21_39	0.163751398792944	148.273599863699	-9.17699986369908
21_47	0.0306771043039162	148.273599863699	7.89550013630091
21_49	-0.166581242098108	177.772988341185	-32.3699883411853
21_5	-0.215957522892256	176.096680224394	-40.6048802243936
21_6	0.0397956048669206	176.097027157092	-3.75842715709214
22_10	-0.112531158672483	149.553574551473	24.4221254485271
22_11	-0.00414694588589338	167.665070442589	56.8911295574107
22_14	-0.0546076209749583	177.772988344846	-18.3026883448456
22_15	0.0848212601170737	170.281646715004	41.9602532849961
22_22	0.0861009082319885	149.553574553752	-0.13427455375151
22_3	-0.421174402941459	149.553574553752	55.1640254462485
22_34	0.142501093515909	177.772988342674	12.6300116573258
22_35	-0.00675645436909962	149.553574553752	12.0029254462485
22_36	0.188670266188973	177.745541393433	22.0524586065666
22_38	-0.0785276195692099	148.273599608231	20.258500391769
22_39	0.0749520276241916	148.273599608231	2.50050039176901
22_42	0.159789684137493	173.186248472818	58.0236515271816
22_45	0.198666206462959	175.972220541148	33.6084694588518
22_5	0.0819948071747775	170.281997583686	47.2664024163144
22_6	0.0311881817512411	165.633711261808	3.20218873819195
23_11	0.0708217169121219	149.553574551473	1.95982544852708
23_24	0.0285089115836158	165.633711261808	14.8339887381917
23_25	0.0794350955141288	170.281997542259	23.7368024577406
23_26	0.0289171961968638	165.633711261813	14.1726887381872
23_28	0.145814337109283	176.095052911657	18.0015470883426
23_29	-0.181101691055016	160.564821074154	54.7577789258459
23_3	-0.0544941787960282	165.633711261811	55.0998887381893
23_37	0.0165430307143177	165.633711261808	-14.7792112618083
23_39	0.0207328245360096	165.63371126181	23.1563887381895
23_43	-0.217187627258392	149.654643740315	35.7163562596852
23_44	0.110647173604567	149.553574553752	-3.5912745537515
23_6	0.0440223747804503	149.553574553756	5.53482544624427
23_7	0.259143679536587	148.273599608231	-23.437699608231
23_8	0.0317712767118978	160.564821074155	1.23347892584474
23_9	-0.709953208712203	148.273902877867	76.3874971221327
24_1	0.1592120280088	148.273599863699	-8.54779986369908
24_10	0.203777120958116	148.273599863693	-14.9028998636927
24_12	-0.0369086890375704	174.22101482151	-17.30181482151
24_13	0.117728823418076	148.273600013609	-2.96730001360879
24_14	0.1510014181702	149.553574868899	-9.55367486889907
24_15	0.0202709025416465	165.633711426889	-12.021011426889
24_19	-0.403575378853496	148.273599863697	51.589100136303
24_21	0.145185207214997	173.629076811145	31.0483231888546
24_23	-0.849914068193811	148.273599863699	86.6832001363009
24_26	0.0626756139319021	160.564821227403	-28.8714212274033
24_28	0.0517110273256877	160.5465138302	-46.3529138301998
24_6	0.072515801751516	170.344476667274	17.2359233327259
24_7	0.143385377541612	173.631945087811	30.1421549121892
24_8	0.197632021329723	149.546697150943	-16.9420971509428
24_9	0.0247720889459059	176.095765646235	-6.37816564623475
25_1	0.254272578046454	176.095198535485	58.5659014645154
25_15	0.158530530278936	173.186239435853	50.4506605641468
25_16	0.0242837229383641	167.665070442588	-5.01997044258809
25_17	-0.363595942251507	170.281997832988	-75.8019978329884
25_18	0.25972547272809	148.273599608231	-23.531799608231
25_19	0.0673469736236537	149.553574553752	2.4302254462485
25_2	0.0064553661030791	166.434474726508	-17.3539747265079
25_20	0.0952214168738974	173.186192037726	13.7898079622744
25_25	0.0135373145348714	165.63291844934	-16.7621184493403
25_3	0.014726575281665	165.63371126181	-15.9968112618104
25_30	0.093173609187698	149.553574551469	-1.11827455146863
25_36	0.0270855598407741	165.63371126181	-5.32741126181014
25_37	0.0777250920063493	149.553574551469	1.01892544853135
25_39	0.166530257492148	148.273599608218	-9.56409960821836
25_5	-0.121462838852363	173.18624851775	-32.7025485177496
26_12	0.0346969083720838	160.564821074159	-0.202021074158694
26_19	0.104845137255109	173.181536106545	17.1247638934553
26_2	0.0840573153173234	152.527347963824	-3.21284796382355
26_23	0.412057527295279	148.273599608218	-53.2135996082183
26_27	-0.229281833273296	176.094028002879	-42.215328002879
26_29	0.0195774302109154	148.273599608218	9.21010039178165
26_30	0.247531392907826	148.273599608218	-21.5801996082184
26_32	-0.113831300943185	149.553574553752	24.5672254462485
26_33	0.0548314358077959	160.563900581555	-43.3060005815553
26_42	0.0471971374936743	170.281997305361	4.01610269463876
26_44	0.0619300051286678	160.564821074154	-23.7423210741541
26_6	-0.0811488522872449	170.301088199443	-31.6722881994428
26_7	0.216782993200952	148.273599608231	-16.838299608231
26_8	0.187819655171872	148.273599608218	-12.5801996082184
26_9	0.0425524572391544	167.665123423313	28.3670765766875
27_2	0.214095301363522	148.273598262074	-16.4350982620738
27_25	0.0959869002867611	176.123475892883	6.86822410711721
27_29	0.0642887410412819	148.273598262074	3.82300173792615
27_32	0.0936967895768598	148.273598262074	0.137601737926161
27_33	0.0190335721563883	177.76130650999	-7.92280650999027
27_36	-0.00129547794476455	160.564821590744	14.2171784092561
27_4	-0.200154295484665	148.273598262076	32.782801737924
27_41	-0.0266288162920084	176.122577517106	-14.7678775171056
27_42	0.207706513456625	148.273598262074	-15.4834982620739
27_48	0.0303722060660299	165.633711336367	0.309688663632699
27_50	-0.0506936524815227	165.633711336367	-42.4885113363673
27_52	0.0436602376720155	167.66507087407	26.3913291259297
27_55	-0.119747449389727	176.122577561566	-28.2517775615659
27_56	-0.0557956824586615	148.273598262074	17.7828017379261
27_6	-0.108175004722859	170.309544976898	-37.0032449768981
28_19	0.000795076320689667	160.564821074159	13.5156789258413
28_21	0.0446804226680207	149.548103961951	5.45179603804937
28_22	-0.166168376726097	148.273599608231	29.395600391769
28_23	0.0323057584971141	177.772988344856	-5.93448834485565
28_30	-0.0792715206654462	160.673349410526	35.4232505894739
28_31	0.0360372921136067	167.665070442587	3.16262955741308
28_33	-0.00490587213880025	167.627430585148	-18.4260305851476
28_39	0.0441067492999184	160.564821074017	-5.42012107401698
28_40	0.353540424146227	148.273599608218	-40.3235996082183
28_41	-0.103072420036863	167.627432473204	-45.6034324732045
28_42	-0.0267222925460895	160.564818549241	21.9727814507585
28_43	0.0524874962863891	176.096029217456	-1.47512921745559
28_44	0.193180879425196	148.273599608231	-13.354399608231
28_50	-0.0223747528155342	176.093663184455	-14.1098631844551
28_6	0.0359141099806754	173.186420227398	-2.67852022739768
29_1	0.0425518967225365	160.564821552315	-52.254821552315
29_12	-0.0282710615865307	160.888878686757	23.2240213132434
29_17	0.0876625194505864	148.273601022645	0.90369897735485
29_2	-0.0704233537164044	165.63371133157	-47.9726113315702
29_29	0.137164991211736	148.273601022643	-5.54520102264306
29_30	0.0580280577311998	160.564821552308	-39.8553215523082
29_35	-0.163456902614269	160.564821552313	51.6930784476873
29_37	0.19701028919039	176.123297472439	32.0216025275606
29_39	0.0154986192859592	177.772989244196	-8.4506892441963
29_4	-0.167594482250493	167.665070847215	-58.2650708472146
29_49	0.050717192715914	148.273601022645	5.48449897735486
29_6	-0.051441742296693	176.123178478706	-18.5479784787057
29_7	0.350279056460344	148.273601022645	-39.6736010226452
29_8	0.051814718656246	159.169093081045	-5.79839308104479
29_9	0.095006025671485	173.631945684092	12.2793543159081
30_11	-0.197254022544717	160.56482107415	57.4673789258504
30_12	0.00739068607834791	165.633711261808	31.8499887381917
30_13	0.130452217417467	176.094845013369	14.3728549866314
30_16	-0.00317961282373241	149.553574791973	11.5593252080271
30_18	0.0284250321890392	165.63371126181	-3.45641126181039
30_22	0.0267186533338191	165.633711261808	-5.78711126180806
30_23	-0.0428129557498217	148.273599608231	16.347300391769
30_24	0.050138340025202	176.095675432244	-1.90237543224433
30_25	0.0517786900398367	148.273599608231	5.355400391769
30_27	0.078873067095968	177.772988344846	1.42061165515443
30_28	0.0172929766520828	165.633711261811	-14.2549112618107
30_4	-0.148269743766991	177.768962402881	-30.1885624028806
30_6	-0.0140804348955041	149.553574553752	12.9059254462485
30_7	0.217694645173084	177.772987043229	28.5656129567708
30_8	0.329829774760916	149.553574553752	-42.7535745537515
31_1	-0.0148789768147499	160.563322902584	18.5171770974165
31_10	-0.0311193444314965	177.769004580664	-15.107904580664
31_12	-0.245666018945999	176.123171636089	-44.1072716360885
31_15	0.216147383534078	177.772988408725	28.1945115912747
31_16	-0.137120323405335	177.762596674148	-28.8433966741485
31_17	0.0617527913757134	170.309545531354	10.8837544686459
31_18	0.205511571413041	176.123171752738	34.8283282472623
31_21	-0.117727134813804	165.633711399959	-59.2637113999585
31_26	0.0467287654794352	148.273598783263	5.96830121673747
31_28	0.0025571489121078	149.553573790382	10.8442262096176
31_30	-0.132137148770242	148.27359323887	25.9200067611299
31_31	-0.0140418390456396	167.665071210853	60.4638287891474
31_4	0.00985144516826203	165.633711399955	-18.9700113999554
31_5	0.000876501298689555	167.665071210869	-16.0846712108687
31_6	0.273741216910247	148.273598783265	-25.8300987832646
32_11	0.0187234363387837	165.633711261811	-13.2147112618107
32_18	0.0377272282409725	167.665070442587	4.7085295574131
32_2	0.0141134563203882	157.625598398668	7.6647016013321
32_25	0.161731377244157	176.095060533212	22.0178394667875
32_3	0.122024992301144	148.273599608231	-3.53179960823098
32_31	0.0527633964214708	149.553571701505	4.38192829849473
32_33	0.0445862990447532	160.564821074154	-5.71822107415414
32_37	0.111253587548339	173.401683819967	18.4368161800331
32_38	0.0436995497312681	167.665070510553	12.5445294894472
32_39	-0.0678620553176151	170.281646427716	-28.9269464277155
32_40	-0.357355261499213	176.096027181524	-56.6607271815241
32_41	0.019045413831548	165.633711261811	-12.972611261811
32_42	0.189781986567127	177.772988344846	22.1945116551544
32_5	0.233380846983323	176.095813361346	46.1297866386544
32_9	-0.104256943386521	170.281646488729	-36.330146488729
33_11	-0.0875295052927063	177.772988344846	-22.6253883448456
33_12	0.0548703145391474	173.186248472819	2.04195152718137
33_13	0.299853582596365	149.553574553756	-36.0212745537557
33_18	-0.188160252773958	175.285394098948	-38.5030940989476
33_19	-0.492219686263778	173.186248472818	-79.3562484728183
33_20	0.157761736546497	173.186243515474	48.8779564845265
33_23	0.0108426338830865	148.273599608231	10.234600391769
33_30	0.034270156717684	167.665070510553	1.68962948944721
33_33	-0.0430306164316467	148.273599608231	16.371500391769
33_34	0.00872140573224713	167.665070510553	-12.8023705105528
33_43	-0.000779336141586417	165.63371126181	35.9626887381896
